Message.Text,id
"10 Cloverfield Lane is playing at 1:50, 4:30, 7:10, and 9:50 at your chosen theater.",653
is the 1:50 showing considered a matinee?,654
"Yes, 1:50pm will be considered a matinee at most if not all theaters.",655
ok and what is the price for 4 tickets at that time?,656
I have purchased your tickets. Thank you and enjoy the show!,657
wondering if you could let me know what time that new drama film plays tomorrow,658
"Sure, what city are you located in?",659
Could you provide a little more info on what movie you are looking for?,660
ah yes. London has fallen. lookin for the early afternoon,661
it will just be me unfortunately,662
Sure. Lets do Risen.  Anything in the early afternoon?,663
"Yeah, lets do that one!",664
I have purchased your ticket. Thank you and enjoy the show!,665
What's a good comedy in theaters?,666
What day would you like to go?,667
"Great, how many tickets should I purchase for you?",668
I have purchased your tickets. Thank you.,669
"Hi, I'm looking to buy four movie tickets in Fresno, California",670
"Great, what type of movie are you thinking about seeing?",671
I would like to see an action film,672
I'd love to help with that. What day would you like to go?,673
I would like to go on March 12,674
I would two tickets for London has Fallen,675
I'm sorry can I please have two tickets.,676
I would like to see it in Visalia in the afternoon,677
yes please purchase the tickets,678
I have purchased your tickets. Thank you and enjoy the show!,679
Thanks for using our service!,680
I WOULD LIKE TICKETS TO STAR WARS IN PORTLAND OREGON,681
On what day would you like to go?,682
FRIDAY EVENING 8 OR 10 PM,683
How many tickets would you like?,684
thanks!!! have a super great day!!!!,685
Thank you for using our service. Please check back soon for increased functionality!,686
Great. Would you like to see it in 3D or standard showing?,687
I'll take the 1:30 pm then,688
I have purchased your tickets. Thank you and enjoy the show!,689
Thanks for using our service!,690
What date would you like tickets for?,691
I have purchased your tickets. Thank you.,692
I need an action movie in LA tomorrow night.,693
"Great, how many tickets would you like?",694
Can you tell me about movies?,695
"I'd be glad to, what specific information are you looking for?",696
Can I help you with picking out a movie?,697
detroit. I need 3 tickets for tonight around 7pm,698
What time would you like me to search for?,699
"Yes please, just one ticket. Thank you",700
Unfortunately I cannot purchase tickets for that theater. Would you like to try someplace else?,701
I have purchased you a ticket to Deadpool at Cinema West for 6:40pm tonight. Enjoy!,702
Alright! Thank you so much.,703
Hi. How many tickets would you like?,704
"Great, now around what time would you like to see the movie?",705
Hello! Are you referring to the film Deadpool?,706
10:15 sounds like the best bet.  Let's go with that.,707
Please try our service again soon for increased functionality!,708
I wish to see a movie.,709
"Great, lets start by the city you're located in?",710
Do you have genre in mind?,711
What date and time would you like to go?,712
The Other Side of The Door sounds good.,713
I am looking for tickets to see Deadpool in Los Angeles tomorrow at 8Pm.,714
I'm happy to help you today. How many tickets would you like to purchase?,715
"Hi, I need some tickets for the matinee time of Zootopia",716
What theater would you like to see it at?,717
at  Regal Colonnade 14 in las vegas,718
Would you like to see it in 3D or standard?,719
"Thank you, what day should I search for you?",720
"Thank you for using our service, good bye.",721
Is the movie Deadpool shown tonight at the Icon in St. Louis Park MN?,722
"Hello there, can I help you with a movie ticket purchase?",723
Lets start with your location so I can find available ones in your area.,724
I'd like to see a horror flick!,725
On what date would you like to see this movie?,726
How many tickets would you like?,727
What time would you like me to search for?,728
The Witch sounds good. Is that showing near me?,729
I have purchased your ticket. Thank you and enjoy the show.,730
Hi. What city are you located in?,731
What day and time would you like to go?,732
I want to see Deadpool in Detroit tomorrow at 7PM.,733
I need a ticket to see Deadpool in Los Angeles.,734
I'd love to help you with that! When would you like to see it?,735
Would you like to go tonight or another night?,736
What theater would you like to go to?,737
I have purchased your ticket. Thank you and enjoy the show.,738
i would like tickets to whiskey tango foxtrot for portland oregon,739
 Regal Fox Tower Stadium 10 please,740
"Great, what day would you like to go?",741
sunday please after 5 pm,742
I have successfully purchased 2 tickets to the 6:45 showing on March 13th. Enjoy!,743
thank you have a super day,744
"Tickets for Lady in the Van, on Sunday",745
What location would you like to look for tickets?,746
How many tickets would you like?,747
What time would you like me to search for?,748
I am looking for a movie to take a date on tomorrow.,749
Sure. Do you have a preference about genre or rating?,750
Thanks.  What city are you located in?,751
There are lots of showings tomorrow. Do you have a preference on time?,752
"Thanks, it'll be no problem finding some showtimes.  How many tickets will you need?",753
I have purchased your tickets. Thank you and enjoy the show!,754
There is a 5:45 showing tomorrow at Cinemark Movies 10. Is that acceptable?,755
I have purchased your tickets. Thank you and enjoy the show!,756
I have successfully purchased your ticket. Enjoy the show!,757
I have successfully purchased your ticket. Enjoy your show.,758
I need tickets to see London Has Fallen tomorrow at 6PM in Chicago.,759
I can help you with that! How many tickets would you like?,760
I have purchased your tickets. Thank you and enjoy the show!,761
Can I get a comedy in Los Angeles tomorrow?,762
Sure! What time would you like to go?,763
How many tickets would you like me to purchase?,764
Is Star Wars still in theaters?,765
What day would you like to go?,766
Around what time would you like to see the movie?,767
How many tickets would you like to reserve?,768
There is a 7:20 showing. Is that acceptable?,769
I have purchased your tickets. Thank you and enjoy the show.,770
i would like a ticket for tonight for an oscar winning film,771
Great. First I'll need you location to search movies playing in your area.,772
i need tickets for federal way washington,773
"yes, get me tickets to the grand cinema showing",774
How many tickets would you like?,775
Can you recommend a good love movie?,776
I would like to see it. I am in Portland.,777
Great. What day and time would you like to go?,778
How many tickets would you like?,779
Regal Santium Stadium 11 at 5pm.,780
I have purchased your tickets. Thank you and enjoy the show!,781
Thanks for using our service!,782
I would like to buy tickets for 10 Cloverfield lane,783
Great. Where are you locate and how many tickets would you like to purchase?,784
For what date would you like to purchase tickets?,785
What start time were you looking to book?,786
Bellevue Lincoln Sqaure at 9:25 Pm,787
I have purchased your tickets. Thank you and enjoy the show!,788
get me tickets for tonight for spotlight at the nearest theatre to 98144,789
How many tickets do you need?,790
I have successfully purchased your tickets. Enjoy the show!,791
Can you recommend a good action film.,792
What City and State would you like me to look?,793
"Great, what day would you like to go?",794
"Thanks, how many tickets will you need?",795
"AMC RIVER EAST 21 \n322 East Illinois Street, Chicago, IL 60611 at 10:30am",796
Can you help me purchase tickets for Zootopia for tonight?,797
"Would you like to see it in standard, IMAX 3D, or regular 3D?",798
Great. And how many tickets will you need?,799
What time would you like to book for?,800
There are a number of AMC Hamilton theaters. May I ask what city you're in?,801
Would you like to see it in standard or 3D?,802
Great!  I have purchased your tickets. Thank you and enjoy the show!,803
"Thank you for using our service, good bye.",804
Great. I have secured those tickets for you. Thanks for using our service!,805
i would like tickets for star wars in portland oregon,806
"Thanks, how many tickets will you need?",807
 Century Eastport 16 at 1220pm would be wonderful thanks,808
thank you have a great day,809
I have successfully purchased your ticket for the 7:35pm showing. Enjoy the show!,810
Your tickets have been purchased. Thank you.,811
Your tickets have been purchased. Thank you.,812
I need tickets to see Deadpool at 9PM tomorrow night.,813
"What is your city and state, please.",814
And how many tickets would you like?,815
Which theater do you want to go to?,816
I have purchased your tickets. Thank you and enjoy the show.,817
Can you give me a good action movie to see.,818
"What city, please? Some movies are limited release.",819
I'll also need what day you would like to go.,820
How many tickets would you like?,821
London has Fallen is playing at 9:35 PM .,822
I have successfully purchased your tickets! Enjoy!,823
I have successfully purchased your tickets. Enjoy!,824
Can I get a ticket to see Deadpool?,825
How many tickets would you like me to try and book?,826
I have purchased your tickets. Thank you and enjoy the show.,827
"Can you find me the latest action movie showing in Santa Rosa, CA?",828
Great question! I mean the most recently released,829
"Sure, I'll take showing that is closest to noon tomorrow",830
